,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,watchDate,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,\N
510,tt0271668,movie,National Security,National Security,0,2003,\N,88,Action,5.6,44916.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,tt0475944,movie,The Covenant,The Covenant,0,2006,\N,97,Action,5.3,44873.0,08/12/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,tt0110367,movie,Little Women,Little Women,0,1994,\N,115,Drama,7.3,44821.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
513,tt0098282,movie,"See No Evil, Hear No Evil","See No Evil, Hear No Evil",0,1989,\N,103,Comedy,6.9,44738.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,tt1666186,movie,Vampires Suck,Vampires Suck,0,2010,\N,82,Comedy,3.4,44630.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,tt3612616,movie,Mommy,Mommy,0,2014,\N,139,Drama,8.1,44305.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
516,tt2724064,tvMovie,Sharknado,Sharknado,0,2013,\N,86,Action,3.3,44079.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,tt1920849,movie,Bachelorette,Bachelorette,0,2012,\N,87,Comedy,5.3,43659.0,08/10/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,tt1093370,movie,Jab We Met,Jab We Met,0,2007,\N,138,Comedy,7.9,43359.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,tt0098384,movie,Steel Magnolias,Steel Magnolias,0,1989,\N,117,Comedy,7.3,42978.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,tt0421206,movie,Gridiron Gang,Gridiron Gang,0,2006,\N,125,Biography,6.9,42641.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,tt1416801,movie,Kill the Irishman,Kill the Irishman,0,2011,\N,106,Biography,7.1,42480.0,30/10/2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,tt0100050,movie,Look Who's Talking Too,Look Who's Talking Too,0,1990,\N,81,Comedy,4.7,42372.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,tt6791096,movie,I Feel Pretty,I Feel Pretty,0,2018,\N,110,Comedy,5.5,42319.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,tt0430308,movie,Get Rich or Die Tryin',Get Rich or Die Tryin',0,2005,\N,117,Biography,5.3,41961.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,tt0119807,movie,Nothing to Lose,Nothing to Lose,0,1997,\N,98,Action,6.7,41838.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,tt1341188,movie,How Do You Know,How Do You Know,0,2010,\N,121,Comedy,5.4,41744.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,tt0114781,movie,Under Siege 2: Dark Territory,Under Siege 2: Dark Territory,0,1995,\N,100,Action,5.5,41646.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,tt0191754,movie,28 Days,28 Days,0,2000,\N,103,Comedy,6.0,41500.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,tt1621045,movie,Think Like a Man,Think Like a Man,0,2012,\N,122,Comedy,6.6,41476.0,17/07/2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,tt0377107,movie,Proof,Proof,0,2005,\N,100,Drama,6.7,41475.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
531,tt0322589,movie,Honey,Honey,0,2003,\N,94,Drama,5.3,41463.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
532,tt0450405,movie,Cirque du Freak: The Vampire's Assistant,Cirque du Freak: The Vampire's Assistant,0,2009,\N,109,Action,5.9,41389.0,06/10/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,tt1727776,movie,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,0,2015,\N,93,Action,6.3,41383.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,tt6214928,movie,1922,1922,0,2017,\N,102,Crime,6.3,40779.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,tt1691916,movie,Before I Fall,Before I Fall,0,2017,\N,98,Drama,6.4,40757.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
536,tt0332047,movie,Fever Pitch,Fever Pitch,0,2005,\N,104,Comedy,6.2,40561.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,tt0110366,movie,The Little Rascals,The Little Rascals,0,1994,\N,82,Comedy,6.3,40362.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,tt1231580,movie,Alvin and the Chipmunks: The Squeakquel,Alvin and the Chipmunks: The Squeakquel,0,2009,\N,88,Animation,4.5,40210.0,\N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,tt2567712,movie,Starred Up,Starred Up,0,2013,\N,106,Crime,7.4,40168.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,tt2479478,movie,The Ridiculous 6,The Ridiculous 6,0,2015,\N,119,Comedy,4.8,39955.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,tt1967545,movie,Labor Day,Labor Day,0,2013,\N,111,Drama,6.9,39896.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
542,tt3201640,movie,Extinction,Extinction,0,2018,\N,95,Action,5.8,39336.0,13/08/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,tt3774694,movie,Love,Love,0,2015,\N,135,Drama,6.1,38976.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
544,tt0808510,movie,Tooth Fairy,Tooth Fairy,0,2010,\N,101,Comedy,5.0,38876.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,tt1598828,movie,One for the Money,One for the Money,0,2012,\N,91,Action,5.3,38817.0,11/10/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,tt0372237,movie,Guess Who,Guess Who,0,2005,\N,105,Comedy,5.9,38504.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,tt0421729,movie,Big Momma's House 2,Big Momma's House 2,0,2006,\N,99,Comedy,4.7,38400.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,tt0062803,movie,Chitty Chitty Bang Bang,Chitty Chitty Bang Bang,0,1968,\N,144,Adventure,6.9,38139.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,tt5246700,movie,How It Ends,How It Ends,0,2018,\N,113,Action,5.0,38138.0,17/07/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,tt1430612,movie,Brick Mansions,Brick Mansions,0,2014,\N,90,Action,5.7,37985.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,tt4781612,movie,Imperium,Imperium,0,2016,\N,109,Biography,6.5,37907.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,tt2473682,movie,Paranormal Activity: The Marked Ones,Paranormal Activity: The Marked Ones,0,2014,\N,84,Horror,5.0,37721.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
553,tt0103893,movie,Buffy the Vampire Slayer,Buffy the Vampire Slayer,0,1992,\N,86,Action,5.6,37623.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,tt3405236,movie,Raees,Raees,0,2017,\N,143,Action,6.8,37510.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,tt0388419,movie,Christmas with the Kranks,Christmas with the Kranks,0,2004,\N,99,Comedy,5.3,37452.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,tt1571249,movie,The Skeleton Twins,The Skeleton Twins,0,2014,\N,93,Comedy,6.8,37436.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,tt0039628,movie,Miracle on 34th Street,Miracle on 34th Street,0,1947,\N,96,Comedy,7.9,37222.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,tt3387542,movie,The Forest,The Forest,0,2016,\N,93,Horror,4.8,37201.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
559,tt0083564,movie,Annie,Annie,0,1982,\N,126,Comedy,6.6,37195.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,tt0763831,movie,A Thousand Words,A Thousand Words,0,2012,\N,91,Comedy,5.9,37029.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,tt0278435,movie,Enough,Enough,0,2002,\N,115,Crime,5.7,36929.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,tt2493486,movie,Last Knights,Last Knights,0,2015,\N,115,Action,6.2,36804.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,tt5783956,movie,When We First Met,When We First Met,0,2018,\N,97,Comedy,6.4,36455.0,25/07/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,tt4758646,movie,War Machine,War Machine,0,2017,\N,122,Comedy,6.0,36441.0,05/06/2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,tt0257756,movie,High Crimes,High Crimes,0,2002,\N,115,Crime,6.4,36433.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,tt0387575,movie,Seed of Chucky,Seed of Chucky,0,2004,\N,87,Comedy,4.8,36173.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,tt0265087,movie,Black Knight,Black Knight,0,2001,\N,95,Adventure,4.9,35984.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,tt1024943,movie,Om Shanti Om,Om Shanti Om,0,2007,\N,162,Action,6.7,35865.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,tt1314228,movie,Did You Hear About the Morgans?,Did You Hear About the Morgans?,0,2009,\N,103,Comedy,4.8,35504.0,06/07/2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,tt2396589,movie,Mudbound,Mudbound,0,2017,\N,134,Drama,7.4,35333.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
571,tt4769836,movie,The Do-Over,The Do-Over,0,2016,\N,108,Action,5.7,34964.0,09/06/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,tt0129332,movie,Ravenous,Ravenous,0,1999,\N,101,Adventure,7.0,34780.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,tt5304992,movie,Set It Up,Set It Up,0,2018,\N,105,Comedy,6.5,34608.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,tt5541240,movie,To the Bone,To the Bone,0,2017,\N,107,Drama,6.8,34541.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
575,tt0082432,movie,Gallipoli,Gallipoli,0,1981,\N,110,Adventure,7.4,34532.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,tt0420238,movie,The Tale of Despereaux,The Tale of Despereaux,0,2008,\N,93,Adventure,6.1,34391.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,tt3174376,movie,Before I Wake,Before I Wake,0,2016,\N,97,Drama,6.2,34290.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
578,tt0347246,movie,Ghost in the Shell 2: Innocence,Innocence,0,2004,\N,100,Animation,7.5,34221.0,05/03/2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,tt0267891,movie,The Ringer,The Ringer,0,2005,\N,94,Comedy,5.8,33963.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,tt5571734,movie,Pink,Pink,0,2016,\N,136,Drama,8.2,33692.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
581,tt0093777,movie,Prince of Darkness,Prince of Darkness,0,1987,\N,102,Horror,6.7,33479.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
582,tt2428170,movie,Creep,Creep,0,2014,\N,77,Horror,6.3,33155.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
583,tt0462396,movie,The Last Legion,The Last Legion,0,2007,\N,101,Action,5.4,32953.0,11/01/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,tt3118452,movie,Circle,Circle,0,2015,\N,87,Drama,6.0,32715.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
585,tt5946128,movie,Dear Zindagi,Dear Zindagi,0,2016,\N,151,Drama,7.6,32664.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
586,tt1032815,movie,"I Love You, Beth Cooper","I Love You, Beth Cooper",0,2009,\N,102,Comedy,5.3,32188.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,tt2461132,movie,Happy New Year,Happy New Year,0,2014,\N,180,Action,5.1,32044.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,tt0252503,movie,Heist,Heist,0,2001,\N,109,Action,6.5,31651.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,tt0375611,movie,Black,Black,0,2005,\N,122,Drama,8.2,31577.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
590,tt3797868,movie,The Choice,The Choice,0,2016,\N,111,Drama,6.6,31287.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
591,tt5397194,movie,Anon,Anon,0,2018,\N,100,Action,6.1,31155.0,06/08/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,tt0375568,movie,Astro Boy,Astro Boy,0,2009,\N,94,Action,6.3,31114.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,tt0107653,movie,Naked,Naked,0,1993,\N,132,Comedy,7.8,31011.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,tt1082601,movie,Fighting,Fighting,0,2009,\N,105,Action,5.6,30966.0,16/10/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,tt6333060,movie,Icarus,Icarus,0,2017,\N,120,Documentary,7.9,30909.0,06/08/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
596,tt0100029,movie,Lionheart,Lionheart,0,1990,\N,108,Action,6.2,30486.0,05/01/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,tt5862312,movie,Veronica,Verónica,0,2017,\N,105,Horror,6.2,30464.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
598,tt5640450,movie,ARQ,ARQ,0,2016,\N,88,Action,6.4,30233.0,17/09/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,tt2059171,movie,13 Sins,13 Sins,0,2014,\N,93,Horror,6.3,30152.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600,tt0458413,movie,A Long Way Down,A Long Way Down,0,2014,\N,96,Comedy,6.4,29638.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,tt3120280,movie,Sierra Burgess Is a Loser,Sierra Burgess Is a Loser,0,2018,\N,105,Comedy,5.9,29621.0,24/09/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,tt0270053,movie,Vizontele,Vizontele,0,2001,\N,110,Comedy,8.0,29481.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,tt4535650,movie,Dilwale,Dilwale,0,2015,\N,158,Action,5.2,29435.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,tt3860916,movie,Cargo,Cargo,0,2017,\N,105,Drama,6.3,29335.0,27/05/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
605,tt2101569,movie,In Your Eyes,In Your Eyes,0,2014,\N,106,Fantasy,7.0,29117.0,08/01/2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
606,tt2317225,movie,The Machine,The Machine,0,2013,\N,91,Action,6.1,29047.0,15/06/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,tt1615918,movie,Alvin and the Chipmunks: Chipwrecked,Alvin and the Chipmunks: Chipwrecked,0,2011,\N,87,Adventure,4.3,28891.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,tt0300532,movie,Blue Crush,Blue Crush,0,2002,\N,104,Drama,5.6,28834.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
609,tt0814335,movie,The Stepfather,The Stepfather,0,2009,\N,101,Crime,5.6,28626.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,tt2398231,movie,The Homesman,The Homesman,0,2014,\N,122,Drama,6.6,28209.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
611,tt0088814,movie,The Black Cauldron,The Black Cauldron,0,1985,\N,80,Action,6.4,28061.0,30/07/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,tt1198138,movie,Obsessed,Obsessed,0,2009,\N,108,Drama,5.0,27674.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
613,tt0120609,movie,The Big Hit,The Big Hit,0,1998,\N,91,Action,6.1,27423.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,tt0368578,movie,Are We There Yet?,Are We There Yet?,0,2005,\N,95,Adventure,4.7,27402.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,tt1951181,movie,The Immigrant,The Immigrant,0,2013,\N,120,Drama,6.6,27394.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
616,tt1232783,movie,Sorority Row,Sorority Row,0,2009,\N,101,Horror,5.1,27359.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
617,tt2891174,movie,99 Homes,99 Homes,0,2014,\N,112,Drama,7.1,27302.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
618,tt0470883,movie,Magic Carpet Ride,Organize Isler,0,2005,\N,106,Comedy,7.4,27036.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,tt0827503,movie,The Magician,Hokkabaz,0,2006,\N,122,Comedy,7.4,26984.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,tt7608028,movie,The Open House,The Open House,0,2018,\N,94,Horror,3.2,26900.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
621,tt0366174,movie,Anacondas: The Hunt for the Blood Orchid,Anacondas: The Hunt for the Blood Orchid,0,2004,\N,97,Action,4.6,26810.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,tt1464763,movie,Mute,Mute,0,2018,\N,126,Mystery,5.4,26547.0,26/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
623,tt3416744,movie,The End of the Tour,The End of the Tour,0,2015,\N,106,Biography,7.3,26533.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,tt3256226,movie,IO,IO,0,2019,\N,96,Adventure,4.7,26375.0,25/01/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,tt1160368,movie,12 Rounds,12 Rounds,0,2009,\N,108,Action,5.6,26191.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,tt0107438,movie,Look Who's Talking Now,Look Who's Talking Now,0,1993,\N,96,Comedy,4.4,26178.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,tt0093378,movie,La Bamba,La Bamba,0,1987,\N,108,Biography,6.9,25822.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,tt0082846,movie,On Golden Pond,On Golden Pond,0,1981,\N,109,Drama,7.6,25809.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
629,tt2238050,movie,White Bird in a Blizzard,White Bird in a Blizzard,0,2014,\N,91,Drama,6.4,25759.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
630,tt1196948,movie,Charlie Countryman,The Necessary Death of Charlie Countryman,0,2013,\N,103,Comedy,6.4,25723.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,tt1415283,movie,Nanny McPhee Returns,Nanny McPhee and the Big Bang,0,2010,\N,109,Comedy,6.1,25650.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,tt3922798,movie,The Siege of Jadotville,The Siege of Jadotville,0,2016,\N,108,Action,7.3,25615.0,11/10/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,tt5155780,movie,The Discovery,The Discovery,0,2017,\N,102,Drama,6.3,25596.0,21/04/2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
634,tt3767372,movie,Piku,Piku,0,2015,\N,123,Comedy,7.6,25585.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,tt2304771,movie,Mandela: Long Walk to Freedom,Mandela: Long Walk to Freedom,0,2013,\N,141,Biography,7.1,25362.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,tt2452254,movie,Clouds of Sils Maria,Clouds of Sils Maria,0,2014,\N,124,Drama,6.7,25275.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
637,tt1934231,movie,Delhi Belly,Delhi Belly,0,2011,\N,103,Action,7.5,25210.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,tt0436331,movie,Friends with Money,Friends with Money,0,2006,\N,88,Comedy,5.8,24893.0,06/07/2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,tt8201170,movie,The Perfect Date,The Perfect Date,0,2019,\N,89,Comedy,5.8,24346.0,12/04/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,tt5929776,movie,Before the Flood,Before the Flood,0,2016,\N,96,Documentary,8.3,24180.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
641,tt3606888,movie,A Street Cat Named Bob,A Street Cat Named Bob,0,2016,\N,103,Biography,7.4,23975.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,tt5541848,movie,What the Health,What the Health,0,2017,\N,97,Documentary,7.5,23938.0,05/01/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643,tt2785032,movie,The Little Death,The Little Death,0,2014,\N,96,Comedy,7.1,23910.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,tt1464174,movie,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",0,2011,\N,107,Action,4.4,23901.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,tt4434004,movie,Udta Punjab,Udta Punjab,0,2016,\N,148,Action,7.8,23877.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,tt0473367,movie,Jaane Tu... Ya Jaane Na,Jaane Tu... Ya Jaane Na,0,2008,\N,155,Comedy,7.5,23670.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,tt0765446,movie,Escape from Planet Earth,Escape from Planet Earth,0,2013,\N,89,Adventure,5.9,23617.0,24/02/2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,tt4443658,movie,Better Watch Out,Better Watch Out,0,2016,\N,89,Comedy,6.5,23486.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,tt0081562,movie,Stir Crazy,Stir Crazy,0,1980,\N,111,Comedy,6.8,23179.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,tt2515086,movie,One Direction: This Is Us,One Direction: This Is Us,0,2013,\N,92,Documentary,4.1,23055.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
651,tt1715873,movie,10 Years,10 Years,0,2011,\N,100,Comedy,6.1,22767.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,tt3317234,movie,"Game Over, Man!","Game Over, Man!",0,2018,\N,101,Action,5.4,22702.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
